NM0:vgs X,NM0:vgs Y,NM0:vds X,NM0:vds Y,NM0:vth X,NM0:vth Y,NM0:vdsat X,NM0:vdsat Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:self_gain X,NM0:self_gain Y,NM0:gds X,NM0:gds Y,NM0:gm X,NM0:gm Y,NM0:cgs X,NM0:cgs Y,NM0:id X,NM0:id Y,NM0:cgd X,NM0:cgd Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y
0.4080000000000003,0.4080000000000003,0.4080000000000003,0.2,0.4080000000000003,0.2567686427463655,0.4080000000000003,0.1624818700714615,0.4080000000000003,10.24389181722458,0.4080000000000003,14.0035476065679,0.4080000000000003,7.461925277283699e-05,0.4080000000000003,0.001044934258570946,0.4080000000000003,-4.52582342320978e-14,0.4080000000000003,0.0001020055929150097,0.4080000000000003,-3.660571125721913e-15,0.4080000000000003,-5.555578731095941e-15,0.4080000000000003,-1.130812535873179e-14
0.4160000000000003,0.4160000000000003,0.4160000000000003,0.2,0.4160000000000003,0.2567686427463655,0.4160000000000003,0.1684828698434372,0.4160000000000003,9.772112064901078,0.4160000000000003,12.34786351222686,0.4160000000000003,8.745464621797337e-05,0.4160000000000003,0.001079878035009622,0.4160000000000003,-4.551260910693679e-14,0.4160000000000003,0.0001105061042935055,0.4160000000000003,-3.746943214516986e-15,0.4160000000000003,-5.572848259958536e-15,0.4160000000000003,-1.132695312016483e-14
0.4240000000000003,0.4240000000000003,0.4240000000000003,0.2,0.4240000000000003,0.2567686427463655,0.4240000000000003,0.1744992678693153,0.4240000000000003,9.3226777487113,0.4240000000000003,10.87504214903263,0.4240000000000003,0.0001022487888057253,0.4240000000000003,0.001111959887949799,0.4240000000000003,-4.574569108648083e-14,0.4240000000000003,0.0001192747317803158,0.4240000000000003,-3.841657517050507e-15,0.4240000000000003,-5.591370404334049e-15,0.4240000000000003,-1.134344793616111e-14
0.4320000000000003,0.4320000000000003,0.4320000000000003,0.2,0.4320000000000003,0.2567686427463655,0.4320000000000003,0.1805253212008805,0.4320000000000003,8.894790670286142,0.4320000000000003,9.575893545112846,0.4320000000000003,0.0001191634799377021,0.4320000000000003,0.001141096798348626,0.4320000000000003,-4.595941637079011e-14,0.4320000000000003,0.000128288212803313,0.4320000000000003,-3.945413454528965e-15,0.4320000000000003,-5.611226981947949e-15,0.4320000000000003,-1.135783042654539e-14
0.4400000000000003,0.4400000000000003,0.4400000000000003,0.2,0.4400000000000003,0.2567686427463655,0.4400000000000003,0.1865561522433389,0.4400000000000003,8.487698806654222,0.4400000000000003,8.43822234081062,0.4400000000000003,0.0001383291520154254,0.4400000000000003,0.001167252140921952,0.4400000000000003,-4.615532379762509e-14,0.4400000000000003,0.0001375228041797053,0.4400000000000003,-4.058944896713049e-15,0.4400000000000003,-5.632499960763255e-15,0.4400000000000003,-1.137027860536418e-14
0.4480000000000003,0.4480000000000003,0.4480000000000003,0.2,0.4480000000000003,0.2567686427463655,0.4480000000000003,0.192587654853279,0.4480000000000003,8.100711505088322,0.4480000000000003,7.447885738392698,0.4480000000000003,0.000159835604007509,0.4480000000000003,0.001190437315574909,0.4480000000000003,-4.633462557329579e-14,0.4480000000000003,0.0001469546613070897,0.4480000000000003,-4.183015368120141e-15,0.4480000000000003,-5.65527043376083e-15,0.4480000000000003,-1.138093651993305e-14
0.4560000000000003,0.4560000000000003,0.4560000000000003,0.2,0.4560000000000003,0.2567686427463655,0.4560000000000003,0.1986164042267451,0.4560000000000003,7.733197228503156,0.4560000000000003,6.589777579929582,0.4560000000000003,0.000183725635294847,0.4560000000000003,0.001210711072324302,0.4560000000000003,-4.649826506113872e-14,0.4560000000000003,0.0001565602216717751,0.4560000000000003,-4.318411536236441e-15,0.4560000000000003,-5.679617363997025e-15,0.4560000000000003,-1.13899212845183e-14
0.4640000000000004,0.4640000000000004,0.4640000000000004,0.2,0.4640000000000004,0.2567686427463655,0.4640000000000004,0.2046395722709427,0.4640000000000004,7.38456826904177,0.4640000000000004,5.848665518115705,0.4640000000000004,0.0002099925319420771,0.4640000000000004,0.001228176080631437,0.4640000000000004,-4.66469643440574e-14,0.4640000000000004,0.0001663165720576971,0.4640000000000004,-4.465934777489701e-15,0.4640000000000004,-5.705616094556279e-15,0.4640000000000004,-1.139732884489269e-14
0.4720000000000004,0.4720000000000004,0.4720000000000004,0.2,0.4720000000000004,0.2567686427463655,0.4720000000000004,0.2106548494951864,0.4720000000000004,7.054258226633819,0.4720000000000004,5.209841659232067,0.4720000000000004,0.0002385816919098189,0.4720000000000004,0.001242972837641845,0.4720000000000004,-4.67812638428809e-14,0.4720000000000004,0.0001762017773818483,0.4720000000000004,-4.626390656414076e-15,0.4720000000000004,-5.733336627400149e-15,0.4720000000000004,-1.140323874615098e-14
0.4800000000000004,0.4800000000000004,0.4800000000000004,0.2,0.4800000000000004,0.2567686427463655,0.4800000000000004,0.2166603739450108,0.4800000000000004,6.741698225079856,0.4800000000000004,4.659578222002787,0.4800000000000004,0.0002693959551360905,0.4800000000000004,0.001255271525647767,0.4800000000000004,-4.690155587174248e-14,0.4800000000000004,0.0001861951519840371,0.4800000000000004,-4.800576217060719e-15,0.4800000000000004,-5.762841687332454e-15,0.4800000000000004,-1.140771811963093e-14
0.4880000000000004,0.4880000000000004,0.4880000000000004,0.2,0.4880000000000004,0.2567686427463655,0.4880000000000004,0.2226546673194088,0.4880000000000004,6.446296806929788,0.4880000000000004,4.185403745452328,0.4880000000000004,0.0003023036353243634,0.4880000000000004,0.001265262767550445,0.4880000000000004,-4.700811365194775e-14,0.4880000000000004,0.0001962774606021412,0.4880000000000004,-4.989265076197811e-15,0.4880000000000004,-5.794184602303108e-15,0.4880000000000004,-1.141082505578644e-14
0.4960000000000004,0.4960000000000004,0.4960000000000004,0.2,0.4960000000000004,0.2567686427463655,0.4960000000000004,0.2286365781342677,0.4960000000000004,6.167426613233428,0.4960000000000004,3.776230130620303,0.4960000000000004,0.0003371479684577569,0.4960000000000004,0.001273148316967605,0.4960000000000004,-4.710111698497429e-14,0.4960000000000004,0.0002064310443900829,0.4960000000000004,-5.193190426257833e-15,0.4960000000000004,-5.827407048652345e-15,0.4960000000000004,-1.141261148790906e-14
0.5040000000000003,0.5040000000000003,0.5040000000000003,0.2,0.5040000000000003,0.2567686427463655,0.5040000000000003,0.2346052316053521,0.5040000000000003,5.904418916826144,0.5040000000000003,3.422366763577599,0.5040000000000003,0.0003737567203147823,0.5040000000000003,0.001279132577269079,0.5040000000000003,-4.718067549792122e-14,0.5040000000000003,0.0002166398752001099,0.5040000000000003,-5.413026200579679e-15,0.5040000000000003,-5.862536728805709e-15,0.5040000000000003,-1.141312567599412e-14
0.5120000000000003,0.5120000000000003,0.5120000000000003,0.2,0.5120000000000003,0.2567686427463655,0.5120000000000003,0.2405599858029964,0.5120000000000003,5.656565375051674,0.5120000000000003,3.115457176326035,0.5120000000000003,0.0004119509546436335,0.5120000000000003,0.001283415557938869,0.5120000000000003,-4.724685011517485e-14,0.5120000000000003,0.0002268895474276022,0.5120000000000003,-5.649366818798605e-15,0.5120000000000003,-5.899585068031414e-15,0.5120000000000003,-1.141241435018295e-14
0.5200000000000004,0.5200000000000004,0.5200000000000004,0.2,0.5200000000000004,0.2567686427463655,0.5200000000000004,0.2465003935620662,0.5200000000000004,5.423125298239527,0.5200000000000004,2.84836874959391,0.5200000000000004,0.0004515523323308811,0.5200000000000004,0.001286187552217525,0.5200000000000004,-4.72996731741816e-14,0.5200000000000004,0.0002371672202809421,0.5200000000000004,-5.902706106451773e-15,0.5200000000000004,-5.938545034349187e-15,0.5200000000000004,-1.141052454867872e-14
0.5280000000000004,0.5280000000000004,0.5280000000000004,0.2,0.5280000000000004,0.2567686427463655,0.5280000000000004,0.2524261696010991,0.5280000000000004,5.203336327159293,0.5280000000000004,2.61505920486321,0.5280000000000004,0.0004923886760530543,0.5280000000000004,0.001287625539682949,0.5280000000000004,-4.733916738963805e-14,0.5280000000000004,0.0002474615244383144,0.5280000000000004,-6.173416155689849e-15,0.5280000000000004,-5.979389199335099e-15,0.5280000000000004,-1.140750516566734e-14
0.5360000000000004,0.5360000000000004,0.5360000000000004,0.2,0.5360000000000004,0.2567686427463655,0.5360000000000004,0.2583371623029014,0.5360000000000004,4.99642652628121,0.5360000000000004,2.4104367848796,0.5360000000000004,0.0005342978218526605,0.5360000000000004,0.0012878911238747,0.5360000000000004,-4.736536368085772e-14,0.5360000000000004,0.0002577624462406272,0.5360000000000004,-6.461727045227284e-15,0.5360000000000004,-6.022068165018227e-15,0.5360000000000004,-1.140340821060608e-14
0.5440000000000004,0.5440000000000004,0.5440000000000004,0.2,0.5440000000000004,0.2567686427463655,0.5440000000000004,0.264233329626562,0.5440000000000004,4.801626311966915,0.5440000000000004,2.230225075419435,0.5440000000000004,0.0005771299624087635,0.5440000000000004,0.0012871297139399,0.5440000000000004,-4.737831771619223e-14,0.5440000000000004,0.000268061200583872,0.5440000000000004,-6.767708446782225e-15,0.5440000000000004,-6.06650948105554e-15,0.5440000000000004,-1.139828977138796e-14
0.5520000000000004,0.5520000000000004,0.5520000000000004,0.2,0.5520000000000004,0.2567686427463655,0.5520000000000004,0.2701147186510197,0.5520000000000004,4.618179148294294,0.5520000000000004,2.070838778880537,0.5520000000000004,0.0006207487740616384,0.5520000000000004,0.001285470633269393,0.5520000000000004,-4.737812490285572e-14,0.5520000000000004,0.0002783501011963118,0.5520000000000004,-7.091254191813345e-15,0.5520000000000004,-6.112617165149497e-15,0.5520000000000004,-1.139221067041481e-14
0.5600000000000004,0.5600000000000004,0.5600000000000004,0.2,0.5600000000000004,0.2567686427463655,0.5600000000000004,0.2759814482879502,0.5600000000000004,4.44535042355265,0.5600000000000004,1.929273425817778,0.5600000000000004,0.0006650316354086177,0.5600000000000004,0.001283027861521983,0.5600000000000004,-4.736493346768689e-14,0.5600000000000004,0.0002886224345161053,0.5600000000000004,-7.432070839225906e-15,0.5600000000000004,-6.160271917399772e-15,0.5600000000000004,-1.138523680437848e-14
0.5680000000000004,0.5680000000000004,0.5680000000000004,0.2,0.5680000000000004,0.2567686427463655,0.5680000000000004,0.281833694743146,0.5680000000000004,4.282434299715628,0.5680000000000004,1.803009814039854,0.5680000000000004,0.000709869217187613,0.5680000000000004,0.001279901165274055,0.5680000000000004,-4.733895524056747e-14,0.5680000000000004,0.0002988723412195704,0.5680000000000004,-7.78967116151881e-15,0.5680000000000004,-6.209332086373745e-15,0.5680000000000004,-1.137743916508469e-14
0.5760000000000004,0.5760000000000004,0.5760000000000004,0.2,0.5760000000000004,0.2567686427463655,0.5760000000000004,0.2876716793479203,0.5760000000000004,4.128758588035327,0.5760000000000004,1.689932636475072,0.5760000000000004,0.0007551646742921794,0.5760000000000004,0.001276177428999422,0.5760000000000004,-4.730047377076466e-14,0.5760000000000004,0.0003090947077163948,0.5760000000000004,-8.163373252981361e-15,0.5760000000000004,-6.259635403007965e-15,0.5760000000000004,-1.136889354907073e-14
0.5840000000000004,0.5840000000000004,0.5840000000000004,0.2,0.5840000000000004,0.2567686427463655,0.5840000000000004,0.2934956584237129,0.5840000000000004,3.983687858435944,0.5840000000000004,1.588262046666858,0.5840000000000004,0.0008008326170009227,0.5840000000000004,0.001271932051315462,0.5840000000000004,-4.724984947626914e-14,0.5840000000000004,0.0003192850686388169,0.5840000000000004,-8.552305670039268e-15,0.5840000000000004,-6.311001451294702e-15,0.5840000000000004,-1.13596799767645e-14
0.5920000000000004,0.5920000000000004,0.5920000000000004,0.2,0.5920000000000004,0.2567686427463655,0.5920000000000004,0.2993059148826733,0.5920000000000004,3.846625063117515,0.5920000000000004,1.496496605609043,0.5920000000000004,0.0008467979889963861,0.5920000000000004,0.001267230316169656,0.5920000000000004,-4.718752164077669e-14,0.5920000000000004,0.0003294395204567905,0.5920000000000004,-8.955418663306897e-15,0.5920000000000004,-6.363234796450302e-15,0.5920000000000004,-1.134988185588233e-14
0.6000000000000004,0.6000000000000004,0.6000000000000004,0.2,0.6000000000000004,0.2567686427463655,0.6000000000000004,0.3051027513039001,0.6000000000000004,3.717011971670138,0.6000000000000004,1.413365998847141,0.6000000000000004,0.0008929949386134021,0.6000000000000004,0.001262128683378772,0.6000000000000004,-4.711400722051267e-14,0.6000000000000004,0.0003395546457743827,0.6000000000000004,-9.371501185386864e-15,0.6000000000000004,-6.416128646839649e-15,0.6000000000000004,-1.133958493689342e-14
0.6080000000000004,0.6080000000000004,0.6080000000000004,0.2,0.6080000000000004,0.2567686427463655,0.6080000000000004,0.3108864842587488,0.6080000000000004,3.594328698071228,0.6080000000000004,1.337791998923438,0.6080000000000004,0.0009393657379357971,0.6080000000000004,0.00125667596827332,0.6080000000000004,-4.702989658762084e-14,0.6080000000000004,0.0003496274475254491,0.6080000000000004,-9.799202995339083e-15,0.6080000000000004,-6.469468890112899e-15,0.6080000000000004,-1.132887611899918e-14
0.6160000000000004,0.6160000000000004,0.6160000000000004,0.2,0.6160000000000004,0.2567686427463655,0.6160000000000004,0.3166574396891267,0.6160000000000004,3.478092565557706,0.6160000000000004,1.268856303579669,0.6160000000000004,0.0009858597810916887,0.6160000000000004,0.001250914397683862,0.6160000000000004,-4.693584650013428e-14,0.6160000000000004,0.0003596552921195899,0.6160000000000004,-1.023706086729708e-14,0.6160000000000004,-6.523038320657177e-15,0.6160000000000004,-1.131784217182128e-14
0.6240000000000004,0.6240000000000004,0.6240000000000004,0.2,0.6240000000000004,0.2567686427463655,0.6240000000000004,0.3224159491699126,0.6240000000000004,3.367856514506812,0.6240000000000004,1.2057740603803,0.6240000000000004,0.001032432676906572,0.6240000000000004,0.00124488054090294,0.6240000000000004,-4.683257073277233e-14,0.6240000000000004,0.0003696358605366489,0.6240000000000004,-1.068352767848751e-14,0.6240000000000004,-6.576620866924062e-15,0.6240000000000004,-1.130656844001968e-14
0.6320000000000005,0.6320000000000005,0.6320000000000005,0.2,0.6320000000000005,0.2567686427463655,0.6320000000000005,0.3281623469107411,0.6320000000000005,3.263207217786342,0.6320000000000005,1.14787206810671,0.6320000000000005,0.001079045440351699,0.6320000000000005,0.00123860612119762,0.6320000000000005,-4.672082891301557e-14,0.6320000000000005,0.0003795671063876148,0.6320000000000005,-1.113700302205021e-14,0.6320000000000005,-6.630005633949296e-15,0.6320000000000005,-1.129513759516072e-14
0.6400000000000005,0.6400000000000005,0.6400000000000005,0.2,0.6400000000000005,0.2567686427463655,0.6400000000000005,0.3338969673735808,0.6400000000000005,3.163763031122075,0.6400000000000005,1.094570811107825,0.6400000000000005,0.00112566378051855,0.6400000000000005,0.001232118717276891,0.6400000000000005,-4.660141417307377e-14,0.6400000000000005,0.000389447220021596,0.6400000000000005,-1.159586397051494e-14,0.6400000000000005,-6.682990597047613e-15,0.6400000000000005,-1.128362849175192e-14
0.6480000000000005,0.6480000000000005,0.6480000000000005,0.2,0.6480000000000005,0.2567686427463655,0.6480000000000005,0.3396201434009897,0.6480000000000005,3.069171874423586,0.6480000000000005,1.045369628988212,0.6480000000000005,0.001172257478968452,0.6480000000000005,0.001225442365867907,0.6480000000000005,-4.647514024646607e-14,0.6480000000000005,0.0003992745978420424,0.6480000000000005,-1.205849470094695e-14,0.6480000000000005,-6.735385814292104e-15,0.6480000000000005,-1.127211517340779e-14
0.6560000000000005,0.6560000000000005,0.6560000000000005,0.2,0.6560000000000005,0.2567686427463655,0.6560000000000005,0.3453322047660403,0.6560000000000005,2.979109114030036,0.6560000000000005,0.9998344491451699,0.6560000000000005,0.00121879985033572,0.6560000000000005,0.001218598076978631,0.6560000000000005,-4.634282861002785e-14,0.6560000000000005,0.0004090478160871427,0.6560000000000005,-1.252331386535404e-14,0.6560000000000005,-6.787016064007963e-15,0.6560000000000005,-1.126066606191057e-14
0.6640000000000005,0.6640000000000005,0.6640000000000005,0.2,0.6640000000000005,0.2567686427463655,0.6640000000000005,0.3510334770686694,0.6640000000000005,2.893275495137834,0.6640000000000005,0.9575876146589796,0.6640000000000005,0.001265267276333274,0.6640000000000005,0.001211604273050044,0.6640000000000005,-4.620529620536084e-14,0.6640000000000005,0.0004187656084209026,0.6640000000000005,-1.298879882465864e-14,0.6640000000000005,-6.837722854800119e-15,0.6640000000000005,-1.124934334790389e-14
0.6720000000000005,0.6720000000000005,0.6720000000000005,0.2,0.6720000000000005,0.2567686427463655,0.6720000000000005,0.3567242809152285,0.6720000000000005,2.811395157591915,0.6720000000000005,0.9182994269398425,0.6720000000000005,0.001311638804348756,0.6720000000000005,0.001204477162385523,0.6720000000000005,-4.606334417864167e-14,0.6720000000000005,0.0004284268467680767,0.6720000000000005,-1.345350613250982e-14,0.6720000000000005,-6.887365795541657e-15,0.6720000000000005,-1.123820258844396e-14
0.6800000000000005,0.6800000000000005,0.6800000000000005,0.2,0.6800000000000005,0.2567686427463655,0.6800000000000005,0.3624049313281541,0.6800000000000005,2.733213756006617,0.6800000000000005,0.8816810937853727,0.6800000000000005,0.001357895802303182,0.6800000000000005,0.001197231056221236,0.6800000000000005,-4.591774796639534e-14,0.6800000000000005,0.0004380305249052544,0.6800000000000005,-1.391608792831673e-14,0.6800000000000005,-6.935823347983916e-15,0.6800000000000005,-1.122729250471775e-14
0.6880000000000005,0.6880000000000005,0.6880000000000005,0.2,0.6880000000000005,0.2567686427463655,0.6880000000000005,0.3680757373413974,0.6880000000000005,2.65849669609531,0.6880000000000005,0.8474788315484942,0.6880000000000005,0.001404021662158949,0.6880000000000005,0.001189878637715241,0.6880000000000005,-4.576924893915283e-14,0.6880000000000005,0.0004475757443909834,0.6880000000000005,-1.437530415319666e-14,0.6880000000000005,-6.982993012969245e-15,0.6880000000000005,-1.121665496365884e-14
0.6960000000000005,0.6960000000000005,0.6960000000000005,0.2,0.6960000000000005,0.2567686427463655,0.6960000000000005,0.3737370017447123,0.6960000000000005,2.587027492473552,0.6960000000000005,0.8154689172065298,0.6960000000000005,0.001450001545272918,0.6960000000000005,0.001182431190071501,0.6960000000000005,-4.561854770496175e-14,0.6960000000000005,0.0004570617024798243,0.6960000000000005,-1.483003072046386e-14,0.6960000000000005,-7.02879102151742e-15,0.6960000000000005,-1.120632512031565e-14
0.7040000000000005,0.7040000000000005,0.7040000000000005,0.2,0.7040000000000005,0.2567686427463655,0.7040000000000005,0.3793890209461344,0.7040000000000005,2.518606248502366,0.7040000000000005,0.785453524228903,0.7040000000000005,0.0014958221636086,0.7040000000000005,0.001174898790026078,0.7040000000000005,-4.546629907807543e-14,0.7040000000000005,0.0004664876817189117,0.7040000000000005,-1.52792639433781e-14,0.7040000000000005,-7.073151614223625e-15,0.7040000000000005,-1.119633169367843e-14
0.7120000000000005,0.7120000000000005,0.7120000000000005,0.2,0.7120000000000005,0.2567686427463655,0.7120000000000005,0.3850320849273117,0.7120000000000005,2.453048255499064,0.7120000000000005,0.7572572069374014,0.7120000000000005,0.001541471591601257,0.7120000000000005,0.001167290472029318,0.7120000000000005,-4.531310863949116e-14,0.7120000000000005,0.0004758530409718252,0.7120000000000005,-1.572212164340383e-14,0.7120000000000005,-7.116025997158669e-15,0.7120000000000005,-1.118669734701092e-14
0.7200000000000005,0.7200000000000005,0.7200000000000005,0.2,0.7200000000000005,0.2567686427463655,0.7200000000000005,0.3906664772708506,0.7200000000000005,2.390182706499213,0.7200000000000005,0.730723922934074,0.7200000000000005,0.001586939104184919,0.7200000000000005,0.001159614367667489,0.7200000000000005,-4.515953075733097e-14,0.7200000000000005,0.000485157207653991,0.7200000000000005,-1.6157841434012e-14,0.7200000000000005,-7.157381061038476e-15,0.7200000000000005,-1.117743914414405e-14
0.7280000000000005,0.7280000000000005,0.7280000000000005,0.2,0.7280000000000005,0.2567686427463655,0.7280000000000005,0.3962924752426132,0.7280000000000005,2.329851518418399,0.7280000000000005,0.7057145032821842,0.7280000000000005,0.001632215037130555,0.7280000000000005,0.001151877824178301,0.7280000000000005,-4.500606789607999e-14,0.7280000000000005,0.0004943996709973857,0.7280000000000005,-1.658577670384093e-14,0.7280000000000005,-7.197197944327225e-15,0.7280000000000005,-1.11685690551709e-14
0.7360000000000005,0.7360000000000005,0.7360000000000005,0.2,0.7360000000000005,0.2567686427463655,0.7360000000000005,0.4019103499149692,0.7360000000000005,2.271908255716483,0.7360000000000005,0.6821044963966203,0.7360000000000005,0.001677290666407546,0.7360000000000005,0.001144087505320671,0.7360000000000005,-4.485317102252683e-14,0.7360000000000005,0.0005035799761907052,0.7360000000000005,-1.700539081685875e-14,0.7360000000000005,-7.235470511685382e-15,0.7360000000000005,-1.116009448802227e-14
0.7440000000000005,0.7440000000000005,0.7440000000000005,0.2,0.7440000000000005,0.2567686427463655,0.7440000000000005,0.4075203663197794,0.7440000000000005,2.21621714834153,0.7440000000000005,0.6597823247838377,0.7440000000000005,0.001722158103769757,0.7440000000000005,0.001136249477350536,0.7440000000000005,-4.470124090999924e-14,0.7440000000000005,0.0005126977192651539,0.7440000000000005,-1.741625001491709e-14,0.7440000000000005,-7.272203808166046e-15,0.7440000000000005,-1.115201882603501e-14
0.7520000000000006,0.7520000000000006,0.7520000000000006,0.2,0.7520000000000006,0.2567686427463655,0.7520000000000006,0.4131227836219994,0.7520000000000006,2.162652196699359,0.7520000000000006,0.6386477044731425,0.7520000000000006,0.001766810206188582,0.7520000000000006,0.001128369282422057,0.7520000000000006,-4.455063014784212e-14,0.7520000000000006,0.000521752542616262,0.7520000000000006,-1.78180154583622e-14,0.7520000000000006,-7.307412537963528e-15,0.7520000000000006,-1.114434195546001e-14
0.7600000000000006,0.7600000000000006,0.7600000000000006,0.2,0.7600000000000006,0.2567686427463655,0.7600000000000006,0.4187178553065912,0.7600000000000006,2.111096356563411,0.7600000000000006,0.6186102856862145,0.7600000000000006,0.001811240497115515,0.7600000000000006,0.00112045200136707,0.7600000000000006,-4.440164567674438e-14,0.7600000000000006,0.0005307441310691692,0.7600000000000006,-1.821043478077183e-14,0.7600000000000006,-7.341119605214489e-15,0.7600000000000006,-1.113706077059865e-14
0.7680000000000006,0.7680000000000006,0.7680000000000006,0.2,0.7680000000000006,0.2567686427463655,0.7680000000000006,0.4243058293730513,0.7680000000000006,2.061440797138693,0.7680000000000006,0.5995884803889717,0.7680000000000006,0.001855443097863452,0.7680000000000006,0.001112502307496153,0.7680000000000006,-4.425455168948534e-14,0.7680000000000006,0.0005396722084091752,0.7680000000000006,-1.859333347061614e-14,0.7680000000000006,-7.373354743958696e-15,0.7680000000000006,-1.113016964769776e-14
0.7760000000000006,0.7760000000000006,0.7760000000000006,0.2,0.7760000000000006,0.2567686427463655,0.7760000000000006,0.4298869485329856,0.7760000000000006,2.01358422587276,0.7760000000000006,0.5815084481704311,0.7760000000000006,0.001899412667656083,0.7760000000000006,0.001104524512803947,0.7760000000000006,-4.41095727584292e-14,0.7760000000000006,0.0005485365343114225,0.7760000000000006,-1.896660633037773e-14,0.7760000000000006,-7.404153255253647e-15,0.7760000000000006,-1.112366088175194e-14
0.7840000000000006,0.7840000000000006,0.7840000000000006,0.2,0.7840000000000006,0.2567686427463655,0.7840000000000006,0.435461450407261,0.7840000000000006,1.967432274029342,0.7840000000000006,0.5643032166461306,0.7840000000000006,0.001943144351115013,0.7840000000000006,0.00109652260774196,0.7840000000000006,-4.396689707365939e-14,0.7840000000000006,0.0005573369016137435,0.7840000000000006,-1.9330209205656e-14,0.7840000000000006,-7.433554861776581e-15,0.7840000000000006,-1.111752508289822e-14
0.7920000000000006,0.7920000000000006,0.7920000000000006,0.2,0.7920000000000006,0.2567686427463655,0.7920000000000006,0.4410295677200852,0.7920000000000006,1.922896937480887,0.7920000000000006,0.5479119164885021,0.7920000000000006,0.001986633732140335,0.7920000000000006,0.001088500295537716,0.7920000000000006,-4.382667969757638e-14,0.7920000000000006,0.0005660731338852426,0.7920000000000006,-1.968415112501465e-14,0.7920000000000006,-7.461602684060386e-15,0.7920000000000006,-1.111175153113669e-14
0.8,0.8,0.8,0.2,0.8,0.2567686427463655,0.8,0.4465915284880314,0.8,1.879896067617245,0.8,0.5322791144033299,0.8,0.002029876793297592,0.8,0.001080461021884313,0.8,-4.368904576210142e-14,0.8,0.0005747450832503764,0.8,-2.002848694680091e-14,0.8,-7.48834233771527e-15,0.8,-1.110632848969569e-14
